starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 23:06:19 2014	1391745979	0	5662	5662	5662
Thu Feb 06 23:07:49 2014	1391746069	0	5665	5665	5664
Thu Feb 06 23:06:20 2014	1391745980	0	5665	5665	5665
Thu Feb 06 23:06:27 2014	1391745987	0	5666	5666	5666
Thu Feb 06 23:06:20 2014	1391745980	0	5671	5671	5670
Thu Feb 06 23:07:49 2014	1391746069	0	5674	5674	5674
Thu Feb 06 23:05:50 2014	1391745950	39	5642	5682	5642
Thu Feb 06 23:05:50 2014	1391745950	40	5644	5684	5644
Thu Feb 06 23:06:27 2014	1391745987	0	5684	5684	5684
Thu Feb 06 23:06:26 2014	1391745986	0	5689	5689	5689
Thu Feb 06 23:06:19 2014	1391745979	0	5702	5702	5702
Thu Feb 06 23:07:44 2014	1391746064	0	5704	5704	5704
Thu Feb 06 23:06:20 2014	1391745980	0	5704	5704	5704
Thu Feb 06 23:05:50 2014	1391745950	40	5669	5708	5669
Thu Feb 06 23:06:23 2014	1391745983	0	5713	5713	5713
Thu Feb 06 23:07:49 2014	1391746069	0	5713	5713	5713
Thu Feb 06 23:05:50 2014	1391745950	39	5676	5716	5676
Thu Feb 06 23:05:50 2014	1391745950	39	5681	5721	5681
Thu Feb 06 23:06:20 2014	1391745980	0	5724	5724	5724
Thu Feb 06 23:07:49 2014	1391746069	0	5724	5724	5724
Thu Feb 06 23:05:50 2014	1391745950	41	5707	5748	5707
Thu Feb 06 23:05:50 2014	1391745950	40	5715	5755	5715
Thu Feb 06 23:06:20 2014	1391745980	0	5759	5759	5759
Thu Feb 06 23:06:26 2014	1391745986	0	5767	5767	5767
Thu Feb 06 23:05:50 2014	1391745950	40	5730	5769	5729
Thu Feb 06 23:06:20 2014	1391745980	0	5777	5777	5777
Thu Feb 06 23:05:50 2014	1391745950	40	5741	5781	5740
Thu Feb 06 23:06:26 2014	1391745986	0	5783	5783	5783
Thu Feb 06 23:05:50 2014	1391745950	39	5750	5789	5749
Thu Feb 06 23:06:23 2014	1391745983	0	5791	5791	5791
Thu Feb 06 23:05:50 2014	1391745950	40	5759	5799	5759
