starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 20:34:53 2014	1391736893	25	1312	1337	1312
Thu Feb 06 20:34:55 2014	1391736895	17	1321	1338	1320
Thu Feb 06 20:34:55 2014	1391736895	22	1317	1338	1316
Thu Feb 06 20:34:44 2014	1391736884	20	1319	1339	1317
Thu Feb 06 20:34:53 2014	1391736893	24	1315	1339	1315
Thu Feb 06 20:34:53 2014	1391736893	24	1315	1339	1315
Thu Feb 06 20:34:35 2014	1391736875	1040	300	1340	299
Thu Feb 06 20:34:44 2014	1391736884	20	1321	1341	1319
Thu Feb 06 20:34:53 2014	1391736893	17	1326	1343	1326
Thu Feb 06 20:34:55 2014	1391736895	23	1322	1345	1318
Thu Feb 06 20:34:53 2014	1391736893	24	1321	1345	1321
Thu Feb 06 20:34:54 2014	1391736894	25	1322	1347	1322
Thu Feb 06 20:34:35 2014	1391736875	1021	327	1348	327
Thu Feb 06 20:34:54 2014	1391736894	25	1323	1349	1322
Thu Feb 06 20:34:51 2014	1391736891	18	1331	1350	1331
Thu Feb 06 20:34:44 2014	1391736884	14	1337	1351	1337
Thu Feb 06 20:34:59 2014	1391736899	26	1326	1352	1326
Thu Feb 06 20:34:51 2014	1391736891	18	1334	1352	1333
Thu Feb 06 20:34:40 2014	1391736880	29	1323	1352	1320
Thu Feb 06 20:34:40 2014	1391736880	29	1323	1353	1323
Thu Feb 06 20:34:46 2014	1391736886	32	1322	1354	1321
Thu Feb 06 20:34:40 2014	1391736880	18	1337	1355	1337
Thu Feb 06 20:34:53 2014	1391736893	26	1330	1356	1329
Thu Feb 06 20:34:46 2014	1391736886	19	1339	1358	1338
Thu Feb 06 20:34:46 2014	1391736886	18	1340	1358	1340
Thu Feb 06 20:34:46 2014	1391736886	33	1326	1359	1326
Thu Feb 06 20:34:53 2014	1391736893	25	1334	1359	1333
Thu Feb 06 20:34:53 2014	1391736893	25	1334	1359	1334
Thu Feb 06 20:34:44 2014	1391736884	15	1345	1360	1345
Thu Feb 06 20:34:59 2014	1391736899	29	1332	1361	1332
Thu Feb 06 20:34:44 2014	1391736884	15	1347	1362	1347
Thu Feb 06 20:34:53 2014	1391736893	26	1336	1362	1335
Thu Feb 06 20:34:53 2014	1391736893	23	1342	1365	1342
Thu Feb 06 20:34:42 2014	1391736882	16	1352	1367	1351
Thu Feb 06 20:34:42 2014	1391736882	16	1352	1368	1352
Thu Feb 06 20:34:58 2014	1391736898	25	1344	1368	1343
Thu Feb 06 20:34:59 2014	1391736899	20	1348	1369	1348
Thu Feb 06 20:34:58 2014	1391736898	22	1347	1369	1347
Thu Feb 06 20:34:40 2014	1391736880	45	1324	1369	1324
Thu Feb 06 20:34:53 2014	1391736893	26	1343	1369	1343
Thu Feb 06 20:34:53 2014	1391736893	26	1346	1372	1346
Thu Feb 06 20:34:46 2014	1391736886	33	1338	1372	1338
Thu Feb 06 20:34:53 2014	1391736893	27	1344	1372	1344
Thu Feb 06 20:34:46 2014	1391736886	34	1338	1372	1338
Thu Feb 06 20:34:59 2014	1391736899	20	1353	1373	1351
Thu Feb 06 20:34:49 2014	1391736889	24	1349	1373	1349
Thu Feb 06 20:34:49 2014	1391736889	24	1351	1375	1351
Thu Feb 06 20:34:49 2014	1391736889	25	1350	1376	1350
Thu Feb 06 20:34:58 2014	1391736898	25	1352	1377	1352
Thu Feb 06 20:34:53 2014	1391736893	30	1347	1377	1347
Thu Feb 06 20:34:42 2014	1391736882	16	1362	1377	1362
Thu Feb 06 20:34:42 2014	1391736882	17	1361	1378	1361
