starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 20:33:09 2014	1391736789	52	109	161	109
Thu Feb 06 20:33:04 2014	1391736784	19	143	161	143
Thu Feb 06 20:33:08 2014	1391736788	17	145	162	145
Thu Feb 06 20:33:04 2014	1391736784	19	142	162	141
Thu Feb 06 20:33:08 2014	1391736788	35	127	162	124
Thu Feb 06 20:33:09 2014	1391736789	53	109	162	108
Thu Feb 06 20:33:03 2014	1391736783	23	139	162	138
Thu Feb 06 20:33:04 2014	1391736784	18	144	162	143
Thu Feb 06 20:33:04 2014	1391736784	19	143	162	143
Thu Feb 06 20:33:04 2014	1391736784	18	144	162	144
Thu Feb 06 20:33:08 2014	1391736788	40	122	162	122
Thu Feb 06 20:33:04 2014	1391736784	24	138	162	137
Thu Feb 06 20:33:04 2014	1391736784	26	136	162	135
Thu Feb 06 20:33:08 2014	1391736788	20	143	162	143
Thu Feb 06 20:33:05 2014	1391736785	36	127	162	125
Thu Feb 06 20:33:08 2014	1391736788	38	125	162	125
Thu Feb 06 20:33:08 2014	1391736788	39	123	162	123
Thu Feb 06 20:33:08 2014	1391736788	20	142	163	142
Thu Feb 06 20:33:05 2014	1391736785	49	114	163	111
Thu Feb 06 20:33:04 2014	1391736784	15	148	163	147
Thu Feb 06 20:33:03 2014	1391736783	15	147	163	147
Thu Feb 06 20:33:07 2014	1391736787	28	135	163	135
Thu Feb 06 20:33:09 2014	1391736789	57	106	163	106
Thu Feb 06 20:33:05 2014	1391736785	36	127	163	125
Thu Feb 06 20:33:03 2014	1391736783	21	142	163	135
Thu Feb 06 20:33:03 2014	1391736783	23	140	163	137
Thu Feb 06 20:33:03 2014	1391736783	30	134	163	133
Thu Feb 06 20:33:03 2014	1391736783	25	138	163	138
Thu Feb 06 20:33:08 2014	1391736788	21	143	163	140
Thu Feb 06 20:33:03 2014	1391736783	26	138	164	138
Thu Feb 06 20:33:05 2014	1391736785	34	129	164	126
Thu Feb 06 20:33:05 2014	1391736785	25	138	164	138
Thu Feb 06 20:33:05 2014	1391736785	34	129	164	127
Thu Feb 06 20:33:05 2014	1391736785	24	140	164	140
Thu Feb 06 20:33:04 2014	1391736784	29	135	164	134
Thu Feb 06 20:33:05 2014	1391736785	34	130	164	129
Thu Feb 06 20:33:03 2014	1391736783	29	135	164	135
Thu Feb 06 20:33:04 2014	1391736784	21	143	164	143
Thu Feb 06 20:33:05 2014	1391736785	34	130	164	129
Thu Feb 06 20:33:00 2014	1391736780	33	131	164	131
Thu Feb 06 20:33:04 2014	1391736784	22	143	164	142
Thu Feb 06 20:33:05 2014	1391736785	35	130	165	129
Thu Feb 06 20:33:08 2014	1391736788	34	131	165	130
Thu Feb 06 20:33:00 2014	1391736780	33	132	165	131
Thu Feb 06 20:33:03 2014	1391736783	19	146	165	146
Thu Feb 06 20:33:00 2014	1391736780	33	132	165	132
Thu Feb 06 20:33:10 2014	1391736790	20	144	165	144
Thu Feb 06 20:33:08 2014	1391736788	64	101	165	101
Thu Feb 06 20:33:08 2014	1391736788	44	121	165	120
Thu Feb 06 20:33:04 2014	1391736784	21	144	165	144
Thu Feb 06 20:33:08 2014	1391736788	18	147	165	147
Thu Feb 06 20:33:00 2014	1391736780	33	133	165	133
Thu Feb 06 20:33:08 2014	1391736788	34	131	165	126
Thu Feb 06 20:33:04 2014	1391736784	28	138	166	135
Thu Feb 06 20:33:04 2014	1391736784	27	139	166	139
Thu Feb 06 20:33:06 2014	1391736786	74	92	166	91
Thu Feb 06 20:33:04 2014	1391736784	23	143	166	143
Thu Feb 06 20:33:05 2014	1391736785	19	147	166	147
Thu Feb 06 20:33:06 2014	1391736786	32	134	166	133
Thu Feb 06 20:33:06 2014	1391736786	32	134	166	133
Thu Feb 06 20:33:08 2014	1391736788	66	101	166	100
Thu Feb 06 20:33:04 2014	1391736784	28	138	166	138
Thu Feb 06 20:33:04 2014	1391736784	28	138	166	136
Thu Feb 06 20:33:03 2014	1391736783	16	151	166	151
Thu Feb 06 20:33:04 2014	1391736784	28	138	167	138
Thu Feb 06 20:33:08 2014	1391736788	25	142	167	142
Thu Feb 06 20:33:08 2014	1391736788	66	100	167	98
Thu Feb 06 20:33:06 2014	1391736786	31	136	167	135
Thu Feb 06 20:33:04 2014	1391736784	26	141	167	141
Thu Feb 06 20:33:08 2014	1391736788	25	142	167	142
Thu Feb 06 20:33:04 2014	1391736784	28	139	167	138
Thu Feb 06 20:33:09 2014	1391736789	45	122	167	122
Thu Feb 06 20:33:03 2014	1391736783	27	140	168	140
Thu Feb 06 20:33:09 2014	1391736789	46	122	168	122
Thu Feb 06 20:33:04 2014	1391736784	22	145	168	145
Thu Feb 06 20:33:03 2014	1391736783	26	141	168	141
Thu Feb 06 20:33:04 2014	1391736784	24	143	168	143
Thu Feb 06 20:33:07 2014	1391736787	46	122	168	122
Thu Feb 06 20:33:08 2014	1391736788	47	120	168	120
Thu Feb 06 20:33:04 2014	1391736784	23	145	168	145
Thu Feb 06 20:33:08 2014	1391736788	38	130	168	130
Thu Feb 06 20:33:08 2014	1391736788	48	120	168	120
Thu Feb 06 20:33:04 2014	1391736784	25	143	168	142
Thu Feb 06 20:33:04 2014	1391736784	24	144	168	144
Thu Feb 06 20:33:04 2014	1391736784	28	140	169	140
Thu Feb 06 20:33:08 2014	1391736788	27	142	169	142
Thu Feb 06 20:33:04 2014	1391736784	26	142	169	142
Thu Feb 06 20:33:03 2014	1391736783	20	149	169	149
Thu Feb 06 20:33:06 2014	1391736786	20	148	169	148
Thu Feb 06 20:33:05 2014	1391736785	34	135	169	135
Thu Feb 06 20:33:03 2014	1391736783	15	154	169	154
Thu Feb 06 20:33:04 2014	1391736784	16	153	169	152
Thu Feb 06 20:33:03 2014	1391736783	31	138	169	138
Thu Feb 06 20:33:08 2014	1391736788	35	135	169	135
Thu Feb 06 20:33:03 2014	1391736783	31	138	169	138
Thu Feb 06 20:33:04 2014	1391736784	27	143	169	143
Thu Feb 06 20:33:00 2014	1391736780	33	137	169	137
Thu Feb 06 20:33:00 2014	1391736780	33	136	169	136
Thu Feb 06 20:33:03 2014	1391736783	31	139	170	138
Thu Feb 06 20:33:03 2014	1391736783	31	138	170	138
Thu Feb 06 20:33:04 2014	1391736784	29	140	170	140
Thu Feb 06 20:33:08 2014	1391736788	24	145	170	145
Thu Feb 06 20:33:08 2014	1391736788	27	143	170	143
Thu Feb 06 20:33:00 2014	1391736780	33	137	170	137
Thu Feb 06 20:33:06 2014	1391736786	75	96	170	96
Thu Feb 06 20:33:08 2014	1391736788	48	123	170	121
Thu Feb 06 20:33:08 2014	1391736788	19	151	170	151
Thu Feb 06 20:33:03 2014	1391736783	20	151	170	151
Thu Feb 06 20:33:06 2014	1391736786	29	141	170	113
Thu Feb 06 20:33:03 2014	1391736783	20	151	170	151
Thu Feb 06 20:33:08 2014	1391736788	49	121	171	121
Thu Feb 06 20:33:06 2014	1391736786	78	92	171	91
Thu Feb 06 20:33:04 2014	1391736784	22	148	171	148
Thu Feb 06 20:33:04 2014	1391736784	26	145	171	144
Thu Feb 06 20:33:00 2014	1391736780	33	138	171	137
Thu Feb 06 20:33:04 2014	1391736784	25	146	171	145
Thu Feb 06 20:33:04 2014	1391736784	25	147	171	147
Thu Feb 06 20:33:04 2014	1391736784	31	140	171	140
Thu Feb 06 20:33:08 2014	1391736788	63	109	172	109
Thu Feb 06 20:33:04 2014	1391736784	29	143	172	142
Thu Feb 06 20:33:04 2014	1391736784	31	141	172	140
Thu Feb 06 20:33:03 2014	1391736783	20	152	172	151
Thu Feb 06 20:33:05 2014	1391736785	20	152	172	152
Thu Feb 06 20:33:10 2014	1391736790	39	132	172	132
Thu Feb 06 20:33:08 2014	1391736788	25	147	172	147
Thu Feb 06 20:33:08 2014	1391736788	39	133	172	117
Thu Feb 06 20:33:04 2014	1391736784	31	141	172	140
Thu Feb 06 20:33:04 2014	1391736784	31	141	172	141
Thu Feb 06 20:33:04 2014	1391736784	23	148	172	148
Thu Feb 06 20:33:08 2014	1391736788	22	150	172	150
Thu Feb 06 20:33:04 2014	1391736784	23	149	172	149
Thu Feb 06 20:33:07 2014	1391736787	27	145	172	145
Thu Feb 06 20:33:04 2014	1391736784	23	150	172	149
Thu Feb 06 20:33:08 2014	1391736788	47	125	172	125
Thu Feb 06 20:33:10 2014	1391736790	24	149	172	149
Thu Feb 06 20:33:03 2014	1391736783	17	156	172	155
Thu Feb 06 20:33:03 2014	1391736783	18	154	172	153
Thu Feb 06 20:33:04 2014	1391736784	32	141	173	141
Thu Feb 06 20:33:08 2014	1391736788	27	145	173	144
Thu Feb 06 20:33:04 2014	1391736784	28	145	173	144
Thu Feb 06 20:33:10 2014	1391736790	40	133	173	132
Thu Feb 06 20:33:08 2014	1391736788	29	143	173	142
Thu Feb 06 20:33:08 2014	1391736788	66	107	173	107
Thu Feb 06 20:33:04 2014	1391736784	30	143	173	143
Thu Feb 06 20:33:03 2014	1391736783	20	153	173	152
Thu Feb 06 20:33:04 2014	1391736784	33	140	173	139
Thu Feb 06 20:33:04 2014	1391736784	17	156	173	156
Thu Feb 06 20:33:04 2014	1391736784	17	156	173	156
Thu Feb 06 20:33:04 2014	1391736784	33	141	173	134
Thu Feb 06 20:33:05 2014	1391736785	17	156	173	156
Thu Feb 06 20:33:04 2014	1391736784	24	150	173	150
Thu Feb 06 20:33:08 2014	1391736788	66	107	174	107
Thu Feb 06 20:33:04 2014	1391736784	33	140	174	140
Thu Feb 06 20:33:08 2014	1391736788	66	107	174	107
Thu Feb 06 20:33:08 2014	1391736788	66	108	174	107
Thu Feb 06 20:33:09 2014	1391736789	45	129	174	128
Thu Feb 06 20:33:04 2014	1391736784	33	141	174	140
Thu Feb 06 20:33:08 2014	1391736788	49	125	174	122
Thu Feb 06 20:33:05 2014	1391736785	22	152	174	152
Thu Feb 06 20:33:03 2014	1391736783	20	155	174	154
Thu Feb 06 20:33:08 2014	1391736788	46	129	174	128
Thu Feb 06 20:33:09 2014	1391736789	48	127	175	127
Thu Feb 06 20:33:05 2014	1391736785	19	156	175	156
Thu Feb 06 20:33:08 2014	1391736788	50	125	175	115
Thu Feb 06 20:33:06 2014	1391736786	38	137	175	136
Thu Feb 06 20:33:08 2014	1391736788	50	125	175	125
Thu Feb 06 20:33:04 2014	1391736784	31	144	175	144
Thu Feb 06 20:33:04 2014	1391736784	24	151	175	151
Thu Feb 06 20:33:03 2014	1391736783	30	145	175	145
Thu Feb 06 20:33:04 2014	1391736784	23	152	175	152
Thu Feb 06 20:33:03 2014	1391736783	25	150	175	150
Thu Feb 06 20:33:08 2014	1391736788	38	137	176	135
Thu Feb 06 20:33:07 2014	1391736787	74	101	176	101
Thu Feb 06 20:33:00 2014	1391736780	33	143	176	141
Thu Feb 06 20:33:09 2014	1391736789	47	129	176	128
Thu Feb 06 20:33:09 2014	1391736789	47	129	176	128
Thu Feb 06 20:33:07 2014	1391736787	74	101	176	101
Thu Feb 06 20:33:04 2014	1391736784	33	142	176	142
Thu Feb 06 20:33:05 2014	1391736785	49	127	176	126
Thu Feb 06 20:33:03 2014	1391736783	30	145	176	145
Thu Feb 06 20:33:05 2014	1391736785	46	130	176	130
Thu Feb 06 20:33:04 2014	1391736784	32	144	176	144
Thu Feb 06 20:33:04 2014	1391736784	27	149	176	147
Thu Feb 06 20:33:04 2014	1391736784	26	150	176	150
Thu Feb 06 20:33:10 2014	1391736790	23	153	176	152
Thu Feb 06 20:33:04 2014	1391736784	27	150	176	144
Thu Feb 06 20:33:09 2014	1391736789	47	130	176	130
Thu Feb 06 20:33:04 2014	1391736784	16	160	176	160
Thu Feb 06 20:33:03 2014	1391736783	21	156	177	154
Thu Feb 06 20:33:04 2014	1391736784	33	144	177	143
Thu Feb 06 20:33:10 2014	1391736790	32	145	177	145
Thu Feb 06 20:33:08 2014	1391736788	51	126	177	126
Thu Feb 06 20:33:03 2014	1391736783	30	147	177	146
Thu Feb 06 20:33:03 2014	1391736783	27	150	177	150
Thu Feb 06 20:33:05 2014	1391736785	19	158	177	158
Thu Feb 06 20:33:05 2014	1391736785	47	130	177	130
Thu Feb 06 20:33:03 2014	1391736783	30	147	177	147
Thu Feb 06 20:33:08 2014	1391736788	17	160	177	160
Thu Feb 06 20:33:03 2014	1391736783	25	152	177	152
Thu Feb 06 20:33:03 2014	1391736783	23	155	178	154
Thu Feb 06 20:33:03 2014	1391736783	28	150	178	149
Thu Feb 06 20:33:03 2014	1391736783	25	153	178	153
Thu Feb 06 20:33:05 2014	1391736785	23	155	178	155
Thu Feb 06 20:33:03 2014	1391736783	28	150	178	150
Thu Feb 06 20:33:03 2014	1391736783	26	152	178	151
Thu Feb 06 20:33:07 2014	1391736787	60	118	178	118
Thu Feb 06 20:33:03 2014	1391736783	27	152	178	151
Thu Feb 06 20:33:03 2014	1391736783	21	157	178	157
Thu Feb 06 20:33:09 2014	1391736789	51	128	178	127
Thu Feb 06 20:33:04 2014	1391736784	23	155	178	154
Thu Feb 06 20:33:03 2014	1391736783	23	156	178	156
Thu Feb 06 20:33:03 2014	1391736783	21	157	179	157
Thu Feb 06 20:33:03 2014	1391736783	18	161	179	161
Thu Feb 06 20:33:04 2014	1391736784	32	147	179	146
Thu Feb 06 20:33:03 2014	1391736783	18	161	179	161
Thu Feb 06 20:33:03 2014	1391736783	14	165	179	165
Thu Feb 06 20:33:08 2014	1391736788	18	162	179	161
Thu Feb 06 20:33:04 2014	1391736784	32	147	179	147
Thu Feb 06 20:33:08 2014	1391736788	25	154	179	154
